Magnetic Sensor Monitoring Program V1.0
회 사 명 : (주)래도
작성일자 : 2025년 06월 24일 16:46:40


날짜 	시간 	X축 	Y축 	Z축 	방위 
2025-06-24	18:25:47[673]	97	-30	183	342.814293855775
2025-06-24	18:25:47[683]	102	-32	137	342.582029207797
2025-06-24	18:25:47[707]	98	-19	107	349.027759762188
2025-06-24	18:25:47[707]	95	-19	89	348.69006752598
2025-06-24	18:25:47[717]	86	-1	92	359.333800029817
2025-06-24	18:25:47[737]	71	14	109	11.1546597389283
2025-06-24	18:25:47[737]	62	10	149	9.16234704572171
2025-06-24	18:25:47[750]	60	1	183	0.954841253872189
2025-06-24	18:25:47[767]	63	-5	213	355.462227492093
2025-06-24	18:25:47[767]	82	-22	203	344.981639368849
2025-06-24	18:25:47[783]	99	-34	163	341.045768300489
2025-06-24	18:25:47[783]	104	-23	118	347.529538278331
2025-06-24	18:25:47[793]	91	-12	98	352.487855896947
2025-06-24	18:25:47[817]	88	5	90	3.25194560036388
2025-06-24	18:25:47[817]	82	4	101	2.79270236571328
2025-06-24	18:25:47[833]	63	6	133	5.44033203100551
2025-06-24	18:25:47[833]	54	12	168	12.5288077091515
2025-06-24	18:25:47[850]	64	-1	214	359.104826289789
2025-06-24	18:25:47[860]	80	-25	207	342.645975363739
2025-06-24	18:25:47[860]	98	-31	173	342.44645517366
2025-06-24	18:25:47[875]	100	-31	133	342.776563808869
2025-06-24	18:25:47[895]	94	-22	97	346.827446576673
2025-06-24	18:25:47[895]	93	-18	91	349.045937356602
2025-06-24	18:25:47[908]	77	1	95	0.744059202888709
2025-06-24	18:25:47[908]	70	11	118	8.930590100419
2025-06-24	18:25:47[928]	60	8	153	7.59464336859145
2025-06-24	18:25:47[941]	60	5	195	4.76364169072618
2025-06-24	18:25:47[941]	72	-15	207	348.231711067979
2025-06-24	18:25:47[961]	82	-27	195	341.774924888646
2025-06-24	18:25:47[975]	97	-38	164	338.607109648019
2025-06-24	18:25:47[975]	98	-25	118	345.688958737394
2025-06-24	18:25:47[985]	96	-20	95	348.231711067979
2025-06-24	18:25:47[985]	84	-11	84	352.539433873832
2025-06-24	18:25:48[008]	83	-1	83	359.309722802135
2025-06-24	18:25:48[018]	63	3	107	2.72631099390627
2025-06-24	18:25:48[018]	56	15	132	14.995079129176
2025-06-24	18:25:48[042]	60	13	169	12.2251226757358
2025-06-24	18:25:48[052]	57	-4	195	355.985824304589
2025-06-24	18:25:48[052]	75	-9	205	353.157226587369
2025-06-24	18:25:48[069]	88	-32	197	340.0168934781
2025-06-24	18:25:48[069]	99	-36	167	340.0168934781
2025-06-24	18:25:48[096]	99	-36	138	340.0168934781
2025-06-24	18:25:48[106]	104	-24	108	347.005383208084
2025-06-24	18:25:48[106]	92	-16	96	350.134193056916
2025-06-24	18:25:48[119]	84	-5	80	356.593556245005
2025-06-24	18:25:48[136]	84	-8	88	354.559667968995
2025-06-24	18:25:48[138]	72	7	97	5.5529710330368
2025-06-24	18:25:48[152]	70	14	116	11.3099324740202
2025-06-24	18:25:48[152]	60	14	131	13.1340223063963
2025-06-24	18:25:48[162]	57	6	161	6.00900595749452
2025-06-24	18:25:48[192]	55	0	179	0
2025-06-24	18:25:48[192]	56	4	193	4.08561677997488
2025-06-24	18:25:48[192]	59	-1	198	359.028978068921
2025-06-24	18:25:48[215]	64	-9	205	351.995271142707
2025-06-24	18:25:48[215]	68	-10	208	351.634113875967
2025-06-24	18:25:48[235]	66	-12	214	349.695153531234
2025-06-24	18:25:48[235]	75	-15	208	348.69006752598
2025-06-24	18:25:48[249]	75	-16	206	347.957424857115
2025-06-24	18:25:48[259]	71	-19	208	345.018367427609
2025-06-24	18:25:48[259]	69	-18	213	345.379126011368
2025-06-24	18:25:48[282]	78	-14	213	349.824489156957
2025-06-24	18:25:48[282]	74	-18	204	346.328692867804
2025-06-24	18:25:48[292]	72	-11	214	351.313645418763
2025-06-24	18:25:48[312]	75	-7	207	354.66784111834
2025-06-24	18:25:48[312]	69	-21	208	343.072486935853
2025-06-24	18:25:48[326]	64	-18	211	344.291362170984
2025-06-24	18:25:48[346]	71	-15	203	348.070677822762
2025-06-24	18:25:48[346]	69	-21	209	343.072486935853
2025-06-24	18:25:48[359]	72	-13	208	349.765197236577
2025-06-24	18:25:48[359]	73	-17	210	346.890791801846
2025-06-24	18:25:48[379]	69	-20	208	343.835500847743
2025-06-24	18:25:48[392]	72	-15	209	348.231711067979
2025-06-24	18:25:48[392]	72	-16	205	347.471192290848
2025-06-24	18:25:48[409]	73	-14	208	349.143586651938
2025-06-24	18:25:48[425]	73	-19	206	345.411081267125
2025-06-24	18:25:48[425]	71	-21	206	343.523118606312
2025-06-24	18:25:48[435]	73	-14	209	349.143586651938
2025-06-24	18:25:48[435]	73	-17	206	346.890791801846
2025-06-24	18:25:48[451]	75	-21	206	344.357753542791
2025-06-24	18:25:48[471]	79	-13	201	350.6553280979
2025-06-24	18:25:48[471]	74	-13	208	350.036195810093
2025-06-24	18:25:48[485]	76	-20	204	345.256437163529
2025-06-24	18:25:48[505]	69	-12	202	350.134193056916
2025-06-24	18:25:48[505]	72	-21	206	343.739795291688
2025-06-24	18:25:48[518]	69	-18	199	345.379126011368
2025-06-24	18:25:48[518]	69	-14	211	348.530469667133
2025-06-24	18:25:48[528]	72	-19	199	345.217273957384
2025-06-24	18:25:48[552]	76	-15	203	348.835119822451
2025-06-24	18:25:48[552]	74	-18	201	346.328692867804
2025-06-24	18:25:48[562]	76	-14	205	349.562524648882
2025-06-24	18:25:48[585]	75	-18	199	346.504266719204
2025-06-24	18:25:48[585]	70	-22	205	342.552811576718
2025-06-24	18:25:48[595]	70	-18	211	345.579226872489
2025-06-24	18:25:48[595]	69	-12	205	350.134193056916
2025-06-24	18:25:48[615]	73	-15	202	348.388513576112
2025-06-24	18:25:48[629]	73	-17	207	346.890791801846
2025-06-24	18:25:48[629]	68	-19	201	344.38901146632
2025-06-24	18:25:48[649]	70	-18	203	345.579226872489
2025-06-24	18:25:48[649]	70	-19	202	344.814162737799
2025-06-24	18:25:48[662]	72	-15	204	348.231711067979
2025-06-24	18:25:48[672]	69	-15	206	347.735226272108
2025-06-24	18:25:48[672]	69	-17	208	346.159304508344
2025-06-24	18:25:48[695]	76	-18	209	346.675468738109
2025-06-24	18:25:48[713]	73	-20	205	344.678489925135
2025-06-24	18:25:48[713]	74	-17	211	347.061943682814
2025-06-24	18:25:48[728]	70	-19	210	344.814162737799
2025-06-24	18:25:48[728]	75	-20	211	345.068582821862
2025-06-24	18:25:48[738]	74	-21	206	344.156917882313
2025-06-24	18:25:48[763]	67	-18	209	344.962184096418
2025-06-24	18:25:48[763]	67	-17	210	345.762719534239
2025-06-24	18:25:48[773]	71	-18	208	345.774036101248
2025-06-24	18:25:48[795]	74	-17	209	347.061943682814
2025-06-24	18:25:48[795]	73	-14	206	349.143586651938
2025-06-24	18:25:48[805]	68	-11	202	350.811163922641
2025-06-24	18:25:48[805]	67	-17	202	345.762719534239
2025-06-24	18:25:48[818]	67	-23	200	341.053495310491
2025-06-24	18:25:48[838]	69	-15	205	347.735226272108
2025-06-24	18:25:48[838]	70	-16	203	347.124998440388
2025-06-24	18:25:48[863]	63	-20	198	342.387422157076
2025-06-24	18:25:48[873]	69	-19	199	344.604450746005
2025-06-24	18:25:48[873]	67	-19	203	344.167613379578
2025-06-24	18:25:48[895]	66	-20	209	343.141601232262
2025-06-24	18:25:48[895]	71	-18	201	345.774036101248
2025-06-24	18:25:48[905]	71	-16	197	347.300415510403
2025-06-24	18:25:48[938]	65	-18	208	344.521361834582
2025-06-24	18:25:48[938]	66	-19	211	343.940012692839
2025-06-24	18:25:48[938]	60	-18	209	343.300755766006
2025-06-24	18:25:48[954]	73	-17	209	346.890791801846
2025-06-24	18:25:48[954]	73	-18	207	346.148580986195
2025-06-24	18:25:48[974]	68	-19	207	344.38901146632
2025-06-24	18:25:48[974]	73	-11	208	351.430858120162
2025-06-24	18:25:48[984]	69	-18	208	345.379126011368
2025-06-24	18:25:49[007]	63	-11	202	350.095816787026
2025-06-24	18:25:49[007]	64	-20	203	342.645975363739
2025-06-24	18:25:49[014]	69	-16	203	346.944752776203
2025-06-24	18:25:49[030]	66	-16	205	346.373005140108
2025-06-24	18:25:49[030]	66	-23	204	340.787328182814
2025-06-24	18:25:49[040]	68	-21	198	342.838081197135
2025-06-24	18:25:49[040]	63	-14	196	347.471192290848
2025-06-24	18:25:49[064]	63	-20	194	342.387422157076
2025-06-24	18:25:49[081]	61	-18	196	343.55962047832
2025-06-24	18:25:49[081]	64	-14	184	347.660912721674
2025-06-24	18:25:49[097]	54	-18	192	341.565051177078
2025-06-24	18:25:49[097]	56	-23	182	337.671343621981
2025-06-24	18:25:49[107]	63	-22	180	340.750474127318
2025-06-24	18:25:49[120]	58	-18	175	342.75854060106
2025-06-24	18:25:49[130]	51	-19	174	339.567171320601
2025-06-24	18:25:49[140]	49	-25	166	332.969139740157
2025-06-24	18:25:49[154]	43	-25	163	329.826479970356
2025-06-24	18:25:49[154]	52	-27	163	332.560272051801
2025-06-24	18:25:49[174]	46	-27	159	329.588918732875
2025-06-24	18:25:49[174]	47	-26	153	331.049004792533
2025-06-24	18:25:49[187]	40	-28	152	325.007979801441
2025-06-24	18:25:49[207]	36	-26	143	324.162347045722
2025-06-24	18:25:49[207]	36	-33	136	317.489552921999
2025-06-24	18:25:49[220]	31	-24	142	322.253194612725
2025-06-24	18:25:49[240]	27	-30	130	311.987212495817
2025-06-24	18:25:49[240]	33	-28	128	319.685899839503
2025-06-24	18:25:49[255]	31	-30	133	315.939190945736
2025-06-24	18:25:49[255]	28	-26	124	317.121096396661
2025-06-24	18:25:49[265]	27	-29	121	312.954591511113
2025-06-24	18:25:49[287]	29	-29	114	315
2025-06-24	18:25:49[287]	22	-26	112	310.236358309274
2025-06-24	18:25:49[297]	29	-25	113	319.236394799059
2025-06-24	18:25:49[320]	30	-23	112	322.523820438639
2025-06-24	18:25:49[320]	24	-22	101	317.489552921999
2025-06-24	18:25:49[330]	25	-29	98	310.763605200941
2025-06-24	18:25:49[330]	25	-24	100	316.169139327907
2025-06-24	18:25:49[353]	19	-29	91	303.231711067979
2025-06-24	18:25:49[365]	25	-22	90	318.652222780306
2025-06-24	18:25:49[365]	25	-29	97	310.763605200941
2025-06-24	18:25:49[385]	22	-26	91	310.236358309274
2025-06-24	18:25:49[397]	27	-19	87	324.865806943084
2025-06-24	18:25:49[397]	28	-25	84	318.239700296102
2025-06-24	18:25:49[416]	30	-24	84	321.34019174591
2025-06-24	18:25:49[416]	34	-24	85	324.782407031807
2025-06-24	18:25:49[440]	30	-20	87	326.30993247402
2025-06-24	18:25:49[440]	33	-17	83	332.744671625057
2025-06-24	18:25:49[440]	27	-23	81	319.573921259901
2025-06-24	18:25:49[475]	36	-24	79	326.30993247402
2025-06-24	18:25:49[475]	32	-21	73	326.725112015165
2025-06-24	18:25:49[475]	31	-27	77	318.945186229038
2025-06-24	18:25:49[497]	35	-19	82	331.504361381755
2025-06-24	18:25:49[497]	37	-21	76	330.422161318739
2025-06-24	18:25:49[507]	37	-19	77	332.818888914523
2025-06-24	18:25:49[520]	41	-23	73	330.708637829016
2025-06-24	18:25:49[520]	37	-26	78	324.904183212974
2025-06-24	18:25:49[540]	36	-23	79	327.425942865427
2025-06-24	18:25:49[540]	38	-30	78	321.709836807757
2025-06-24	18:25:49[556]	41	-19	75	335.136303428248
2025-06-24	18:25:49[576]	40	-32	78	321.34019174591
2025-06-24	18:25:49[576]	42	-26	74	328.240519915187
2025-06-24	18:25:49[586]	48	-25	70	332.487997376149
2025-06-24	18:25:49[614]	36	-28	78	322.125016348902
2025-06-24	18:25:49[614]	40	-24	77	329.036243467926
2025-06-24	18:25:49[624]	45	-19	72	337.109448343752
2025-06-24	18:25:49[624]	37	-24	74	327.030596096538
2025-06-24	18:25:49[647]	42	-14	73	341.565051177078
2025-06-24	18:25:49[656]	40	-27	70	325.980650010174
2025-06-24	18:25:49[656]	44	-22	75	333.434948822922
2025-06-24	18:25:49[671]	47	-24	75	332.949402992914
2025-06-24	18:25:49[681]	46	-30	76	326.888658039628
2025-06-24	18:25:49[691]	47	-22	74	334.916405993809
2025-06-24	18:25:49[704]	46	-20	79	336.501434324048
2025-06-24	18:25:49[704]	48	-29	75	328.861027563021
2025-06-24	18:25:49[721]	44	-22	78	333.434948822922
2025-06-24	18:25:49[737]	47	-24	82	332.949402992914
2025-06-24	18:25:49[737]	45	-21	80	334.9831065219
2025-06-24	18:25:49[747]	44	-23	79	332.402704131356
2025-06-24	18:25:49[761]	43	-22	78	332.904447506248
2025-06-24	18:25:49[771]	48	-21	88	336.370622269343
2025-06-24	18:25:49[781]	50	-17	88	341.221966777554
2025-06-24	18:25:49[781]	47	-10	88	347.988521613635
2025-06-24	18:25:49[794]	59	-18	90	343.033851891464
2025-06-24	18:25:49[814]	64	-10	92	351.11934084948
2025-06-24	18:25:49[814]	61	-6	93	354.382419409873
2025-06-24	18:25:49[828]	54	-9	94	350.537677791974
2025-06-24	18:25:49[848]	72	0	95	0
2025-06-24	18:25:49[848]	66	0	98	0
2025-06-24	18:25:49[861]	73	-2	100	358.430645195251
2025-06-24	18:25:49[861]	85	5	95	3.3664606634298
2025-06-24	18:25:49[881]	93	10	95	6.13725594926199
2025-06-24	18:25:49[894]	97	11	92	6.46981998517317
2025-06-24	18:25:49[894]	108	7	90	3.70842815713045
2025-06-24	18:25:49[904]	112	5	86	2.55615007857828
2025-06-24	18:25:49[928]	114	2	86	1.00508600525418
2025-06-24	18:25:49[928]	127	3	81	1.35319195377969
2025-06-24	18:25:49[938]	126	-5	83	357.727550267217
2025-06-24	18:25:49[938]	126	3	71	1.36392753160292
2025-06-24	18:25:49[961]	126	-15	72	353.211025425561
2025-06-24	18:25:49[971]	118	-17	67	351.801931153984
2025-06-24	18:25:49[971]	127	-19	69	351.49129668373
2025-06-24	18:25:49[991]	119	-15	73	352.815732607573
2025-06-24	18:25:49[991]	114	-21	70	349.562524648882
2025-06-24	18:25:50[001]	118	-25	69	348.037948602334
2025-06-24	18:25:50[021]	116	-25	68	347.837796480318
2025-06-24	18:25:50[021]	115	-26	66	347.260353207518
2025-06-24	18:25:50[034]	115	-29	70	345.846587412149
2025-06-24	18:25:50[067]	109	-35	67	342.198127948509
2025-06-24	18:25:50[067]	106	-32	63	343.201628218695
2025-06-24	18:25:50[067]	101	-37	67	339.880366859182
2025-06-24	18:25:50[067]	102	-30	68	343.610459665965
2025-06-24	18:25:50[087]	98	-29	66	343.515546810464
2025-06-24	18:25:50[110]	93	-35	65	339.376468616675
2025-06-24	18:25:50[110]	96	-34	61	340.497551493338
2025-06-24	18:25:50[120]	87	-28	69	342.159795692296
2025-06-24	18:25:50[134]	87	-28	70	342.159795692296
2025-06-24	18:25:50[134]	90	-30	67	341.565051177078
2025-06-24	18:25:50[144]	83	-32	72	338.916245417619
2025-06-24	18:25:50[154]	90	-29	66	342.139905929321
2025-06-24	18:25:50[177]	90	-33	69	339.863696571752
2025-06-24	18:25:50[177]	79	-31	66	338.574706201913
2025-06-24	18:25:50[177]	83	-31	73	339.519642688191
2025-06-24	18:25:50[210]	84	-27	64	342.181111085477
2025-06-24	18:25:50[220]	87	-21	70	346.429565614839
2025-06-24	18:25:50[220]	80	-26	71	341.995838394087
2025-06-24	18:25:50[233]	79	-26	65	341.782904802175
2025-06-24	18:25:50[233]	80	-28	67	340.709953780811
2025-06-24	18:25:50[253]	81	-18	71	347.471192290848
2025-06-24	18:25:50[264]	75	-28	65	339.527720480258
2025-06-24	18:25:50[264]	78	-28	69	340.253163394574
2025-06-24	18:25:50[286]	72	-23	72	342.284207293623
2025-06-24	18:25:50[293]	75	-30	69	338.198590513648
2025-06-24	18:25:50[293]	77	-23	70	343.369046293279
2025-06-24	18:25:50[309]	70	-28	68	338.198590513648
2025-06-24	18:25:50[309]	74	-19	74	345.599978693209
2025-06-24	18:25:50[320]	76	-23	65	343.162527374324
2025-06-24	18:25:50[343]	75	-20	71	345.068582821862
2025-06-24	18:25:50[343]	73	-21	72	343.950995207467
2025-06-24	18:25:50[366]	81	-23	72	344.148071845713
2025-06-24	18:25:50[376]	71	-19	67	345.018367427609
2025-06-24	18:25:50[376]	77	-29	69	339.362453015312
2025-06-24	18:25:50[396]	74	-27	65	339.954750574579
2025-06-24	18:25:50[396]	77	-31	69	338.070412249825
2025-06-24	18:25:50[399]	77	-24	68	342.688353891153
2025-06-24	18:25:50[419]	81	-22	69	344.80475147318
2025-06-24	18:25:50[419]	70	-20	70	344.054604099077
2025-06-24	18:25:50[442]	74	-21	66	344.156917882313
2025-06-24	18:25:50[442]	71	-19	67	345.018367427609
2025-06-24	18:25:50[452]	76	-22	69	343.855661219717
2025-06-24	18:25:50[477]	83	-26	64	342.606677853088
2025-06-24	18:25:50[477]	75	-24	66	342.255328374943
2025-06-24	18:25:50[487]	72	-25	66	340.85186254206
2025-06-24	18:25:50[501]	70	-18	72	345.579226872489
2025-06-24	18:25:50[501]	74	-24	64	342.030860259843
2025-06-24	18:25:50[521]	73	-19	65	345.411081267125
2025-06-24	18:25:50[521]	73	-22	65	343.22877618137
2025-06-24	18:25:50[534]	76	-20	66	345.256437163529
2025-06-24	18:25:50[554]	79	-22	72	344.438489674672
2025-06-24	18:25:50[554]	70	-23	69	341.810954300349
2025-06-24	18:25:50[568]	79	-23	66	343.767649338844
2025-06-24	18:25:50[578]	78	-21	70	344.931511840508
2025-06-24	18:25:50[578]	78	-24	57	342.897271030948
2025-06-24	18:25:50[600]	78	-24	69	342.897271030948
2025-06-24	18:25:50[600]	78	-25	64	342.228679177091
2025-06-24	18:25:50[610]	75	-29	70	338.860175191342
2025-06-24	18:25:50[630]	71	-27	67	339.179107146689
2025-06-24	18:25:50[630]	80	-20	73	345.963756532074
2025-06-24	18:25:50[644]	72	-26	62	340.144785630679
2025-06-24	18:25:50[661]	82	-18	66	347.619243071193
2025-06-24	18:25:50[661]	77	-19	69	346.138972436979
2025-06-24	18:25:50[678]	82	-24	67	343.686147573739
2025-06-24	18:25:50[678]	87	-23	73	345.191622960958
2025-06-24	18:25:50[688]	84	-24	73	344.054604099077
2025-06-24	18:25:50[710]	84	-29	67	340.953375702364
2025-06-24	18:25:50[710]	81	-22	72	344.80475147318
2025-06-24	18:25:50[728]	91	-28	76	342.897271030948
2025-06-24	18:25:50[744]	85	-27	76	342.377702771332
2025-06-24	18:25:50[744]	85	-26	75	342.992053044593
2025-06-24	18:25:50[754]	82	-27	74	341.774924888646
2025-06-24	18:25:50[754]	81	-25	70	342.847578259788
2025-06-24	18:25:50[788]	92	-26	75	344.219246690485
2025-06-24	18:25:50[788]	88	-28	74	342.34987578007
2025-06-24	18:25:50[788]	90	-23	70	345.66456458048
2025-06-24	18:25:50[801]	95	-31	67	341.927677851041
2025-06-24	18:25:50[833]	97	-38	67	338.607109648019
2025-06-24	18:25:50[833]	104	-28	67	344.931511840508
2025-06-24	18:25:50[843]	107	-29	64	344.835539100262
2025-06-24	18:25:50[843]	110	-34	56	342.824096384253
2025-06-24	18:25:50[864]	107	-31	56	343.842660135412
2025-06-24	18:25:50[869]	115	-28	56	346.315980247753
2025-06-24	18:25:50[869]	125	-35	55	344.357753542791
2025-06-24	18:25:50[889]	124	-28	47	347.275644314578
2025-06-24	18:25:50[889]	127	-24	47	349.298649276101
2025-06-24	18:25:50[912]	133	-20	36	351.44816976618
2025-06-24	18:25:50[912]	130	-18	32	352.11686068327
2025-06-24	18:25:50[912]	140	-18	24	352.67359333983
2025-06-24	18:25:50[936]	142	-18	26	352.775684305955
2025-06-24	18:25:50[936]	140	-10	17	355.914383220025
2025-06-24	18:25:50[956]	143	-2	6	359.198712669893
2025-06-24	18:25:50[956]	137	1	1	0.418209941497097
2025-06-24	18:25:50[980]	137	8	-1	3.34194385726113
2025-06-24	18:25:50[990]	131	15	-1	6.53213668785244
2025-06-24	18:25:50[990]	129	15	0	6.63251461513846
2025-06-24	18:25:51[003]	130	21	-6	9.17620334037614
2025-06-24	18:25:51[023]	124	31	-7	14.0362434679265
2025-06-24	18:25:51[023]	125	25	1	11.3099324740202
2025-06-24	18:25:51[037]	121	34	-1	15.69492414342
2025-06-24	18:25:51[037]	113	36	-6	17.671050361992
2025-06-24	18:25:51[047]	120	45	-3	20.5560452195835
2025-06-24	18:25:51[070]	110	45	-2	22.2490236572124
2025-06-24	18:25:51[070]	105	45	-5	23.1985905136482
2025-06-24	18:25:51[080]	104	46	-2	23.8601751913423
2025-06-24	18:25:51[100]	100	53	-1	27.9235897151384
2025-06-24	18:25:51[103]	91	51	1	29.2679952148927
2025-06-24	18:25:51[113]	91	60	8	33.3984884679872
2025-06-24	18:25:51[113]	80	57	8	35.4698721674001
2025-06-24	18:25:51[146]	84	59	14	35.0834738790927
2025-06-24	18:25:51[146]	78	57	14	36.1581854398083
2025-06-24	18:25:51[146]	81	55	19	34.1769887737929
2025-06-24	18:25:51[166]	78	53	17	34.1956054024608
2025-06-24	18:25:51[190]	76	65	25	40.5391517414834
2025-06-24	18:25:51[190]	74	64	23	40.8553762588957
2025-06-24	18:25:51[202]	75	64	26	40.4752315271658
2025-06-24	18:25:51[202]	75	61	29	39.1226073933569
2025-06-24	18:25:51[212]	72	60	31	39.8055710922652
2025-06-24	18:25:51[212]	73	56	35	37.4926533330503
2025-06-24	18:25:51[232]	65	62	40	43.6468080462203
2025-06-24	18:25:51[256]	60	54	38	41.9872124958167
2025-06-24	18:25:51[256]	73	55	39	36.9952711427071
2025-06-24	18:25:51[263]	62	57	41	42.5940294833547
2025-06-24	18:25:51[280]	68	57	41	39.9709264182146
2025-06-24	18:25:51[280]	61	63	43	45.9240453527727
2025-06-24	18:25:51[290]	68	66	50	44.1449026037333
2025-06-24	18:25:51[290]	65	64	49	44.5558555668881
2025-06-24	18:25:51[312]	65	65	55	45
2025-06-24	18:25:51[336]	61	66	54	47.254574965935
2025-06-24	18:25:51[336]	59	61	56	45.9548412538722
2025-06-24	18:25:51[346]	65	69	55	46.7098140441415
2025-06-24	18:25:51[369]	52	65	58	51.3401917459099
2025-06-24	18:25:51[369]	58	72	54	51.1466256596467
2025-06-24	18:25:51[381]	58	74	58	51.9112271190247
2025-06-24	18:25:51[381]	57	64	64	48.3109415146115
2025-06-24	18:25:51[391]	48	78	62	58.3924977537511
2025-06-24	18:25:51[413]	57	70	66	50.8445658773869
2025-06-24	18:25:51[413]	48	71	71	55.9390911831922
2025-06-24	18:25:51[423]	58	78	70	53.3658861240326
2025-06-24	18:25:51[436]	51	76	67	56.1363094311817
2025-06-24	18:25:51[436]	50	73	76	55.5915277479714
2025-06-24	18:25:51[456]	47	79	74	59.2500326978036
2025-06-24	18:25:51[456]	50	76	70	56.659292653523
2025-06-24	18:25:51[471]	52	72	83	54.1623470457217
2025-06-24	18:25:51[491]	49	72	78	55.7625372231425
2025-06-24	18:25:51[491]	49	72	77	55.7625372231425
2025-06-24	18:25:51[504]	43	74	75	59.8399391619129
2025-06-24	18:25:51[504]	45	82	81	61.2428791026976
2025-06-24	18:25:51[514]	48	79	83	58.7173463183603
2025-06-24	18:25:51[537]	43	71	84	58.7994853960194
2025-06-24	18:25:51[537]	40	80	86	63.434948822922
2025-06-24	18:25:51[547]	43	85	86	63.1659565292255
2025-06-24	18:25:51[567]	42	79	89	62.0028526387574
2025-06-24	18:25:51[570]	44	78	88	60.5725435968103
2025-06-24	18:25:51[582]	47	76	85	58.2664808465837
2025-06-24	18:25:51[582]	40	81	93	63.7185889786798
2025-06-24	18:25:51[602]	42	81	90	62.5924245621816
2025-06-24	18:25:51[613]	44	83	94	62.0710212913191
2025-06-24	18:25:51[613]	41	81	93	63.1527058866512
2025-06-24	18:25:51[632]	46	77	90	59.145795494103
2025-06-24	18:25:51[647]	43	82	99	62.3279217772412
2025-06-24	18:25:51[647]	44	84	98	62.3540246362613
2025-06-24	18:25:51[656]	42	79	97	62.0028526387574
2025-06-24	18:25:51[656]	55	76	94	54.1073343122544
2025-06-24	18:25:51[682]	46	80	95	60.1010981613854
2025-06-24	18:25:51[692]	42	79	96	62.0028526387574
2025-06-24	18:25:51[692]	44	74	103	59.2645122980799
2025-06-24	18:25:51[713]	49	74	100	56.4889812021592
