Wind Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2021년 03월 16일 14:32:57


날짜/시간 	 배터리전압 	 태양광전압
2021-03-16 15:48:15:649	0	0
2021-03-16 15:48:16:630	0	0
2021-03-16 15:48:16:646	0	0
2021-03-16 15:48:17:631	0	0
2021-03-16 15:48:17:647	0	0
2021-03-16 15:48:18:633	0	0
2021-03-16 15:48:18:648	0	0
2021-03-16 15:48:19:635	0	0
2021-03-16 15:48:19:650	0	0
2021-03-16 15:48:20:638	0	0
2021-03-16 15:48:20:652	0	0
2021-03-16 15:48:21:640	0	0
2021-03-16 15:48:21:652	0	0
2021-03-16 15:48:22:639	0	0
2021-03-16 15:48:22:654	0	0
2021-03-16 15:48:23:639	0	0
2021-03-16 15:48:23:657	0	0
2021-03-16 15:48:24:643	0	0
2021-03-16 15:48:24:657	0	0
2021-03-16 15:48:25:642	0	0
2021-03-16 15:48:25:658	0	0
2021-03-16 15:48:26:644	0	0
2021-03-16 15:48:26:659	0	0
2021-03-16 15:48:27:646	0	0
2021-03-16 15:48:27:661	0	0
2021-03-16 15:48:28:648	0	0
2021-03-16 15:48:28:662	0	0
2021-03-16 15:48:29:649	0	0
2021-03-16 15:48:29:664	0	0
2021-03-16 15:48:30:650	0	0
2021-03-16 15:48:30:665	0	0
2021-03-16 15:48:31:651	0	0
2021-03-16 15:48:31:865	0	0
2021-03-16 15:48:32:653	0	0
2021-03-16 15:48:32:668	0	0
2021-03-16 15:48:33:655	0	0
2021-03-16 15:48:33:670	0	0
2021-03-16 15:48:34:656	0	0
2021-03-16 15:48:34:671	0	0
2021-03-16 15:48:35:658	0	0
2021-03-16 15:48:35:672	0	0
2021-03-16 15:48:36:659	0	0
2021-03-16 15:48:36:674	0	0
2021-03-16 15:48:37:660	0	0
2021-03-16 15:48:37:674	0	0
2021-03-16 15:48:38:663	0	0
2021-03-16 15:48:38:676	0	0
2021-03-16 15:48:39:664	0	0
2021-03-16 15:48:39:677	0	0
2021-03-16 15:48:40:666	0	0
2021-03-16 15:48:40:679	0	0
2021-03-16 15:48:41:665	0	0
2021-03-16 15:48:41:681	0	0
2021-03-16 15:48:42:666	0	0
2021-03-16 15:48:42:681	0	0
2021-03-16 15:48:43:669	0	0
2021-03-16 15:48:43:683	0	0
2021-03-16 15:48:44:669	0	0
2021-03-16 15:48:44:684	0	0
2021-03-16 15:48:45:671	0	0
2021-03-16 15:48:45:691	0	0
2021-03-16 15:48:46:674	0	0
2021-03-16 15:48:46:687	0	0
2021-03-16 15:48:47:674	0	0
2021-03-16 15:48:47:688	0	0
2021-03-16 15:48:48:676	0	0
2021-03-16 15:48:48:690	0	0
2021-03-16 15:48:49:677	0	0
2021-03-16 15:48:49:691	0	0
2021-03-16 15:48:50:677	0	0
2021-03-16 15:48:50:693	0	0
2021-03-16 15:48:51:678	0	0
2021-03-16 15:48:51:694	0	0
2021-03-16 15:48:52:680	0	0
2021-03-16 15:48:52:696	0	0
2021-03-16 15:48:53:684	0	0
2021-03-16 15:48:53:697	0	0
2021-03-16 15:48:54:685	0	0
2021-03-16 15:48:54:698	0	0
2021-03-16 15:48:55:685	0	0
2021-03-16 15:48:55:700	0	0
2021-03-16 15:48:56:687	0	0
2021-03-16 15:48:56:701	0	0
2021-03-16 15:48:57:688	0	0
2021-03-16 15:48:57:702	0	0
2021-03-16 15:48:58:688	0	0
2021-03-16 15:48:58:704	0	0
2021-03-16 15:48:59:690	0	0
2021-03-16 15:48:59:706	0	0
2021-03-16 15:49:00:692	0	0
2021-03-16 15:49:00:707	0	0
2021-03-16 15:49:01:694	0	0
2021-03-16 15:49:01:709	0	0
2021-03-16 15:49:02:696	0	0
2021-03-16 15:49:02:715	0	0
2021-03-16 15:49:03:697	0	0
2021-03-16 15:49:04:359	0	0
2021-03-16 15:49:04:698	0	0
2021-03-16 15:49:04:713	0	0
2021-03-16 15:49:05:700	0	0
2021-03-16 15:49:05:713	0	0
2021-03-16 15:49:06:700	0	0
2021-03-16 15:49:06:717	0	0
2021-03-16 15:49:07:701	0	0
2021-03-16 15:49:07:716	0	0
2021-03-16 15:49:08:703	0	0
2021-03-16 15:49:08:718	0	0
2021-03-16 15:49:09:706	0	0
2021-03-16 15:49:09:720	0	0
2021-03-16 15:49:10:707	0	0
2021-03-16 15:49:10:721	0	0
2021-03-16 15:49:11:707	0	0
2021-03-16 15:49:11:722	0	0
2021-03-16 15:49:12:709	0	0
2021-03-16 15:49:12:723	0	0
2021-03-16 15:49:13:711	0	0
2021-03-16 15:49:13:725	0	0
2021-03-16 15:49:14:710	0	0
2021-03-16 15:49:14:726	0	0
2021-03-16 15:49:15:714	0	0
2021-03-16 15:49:15:729	0	0
2021-03-16 15:49:16:713	0	0
2021-03-16 15:49:16:729	0	0
2021-03-16 15:49:17:717	0	0
2021-03-16 15:49:17:731	0	0
2021-03-16 15:49:18:717	0	0
2021-03-16 15:49:18:732	0	0
2021-03-16 15:49:19:719	0	0
2021-03-16 15:49:19:734	0	0
2021-03-16 15:49:20:719	0	0
2021-03-16 15:49:20:734	0	0
2021-03-16 15:49:21:723	0	0
2021-03-16 15:49:21:736	0	0
2021-03-16 15:49:22:723	0	0
2021-03-16 15:49:22:738	0	0
2021-03-16 15:49:23:725	0	0
2021-03-16 15:49:23:740	0	0
2021-03-16 15:49:24:727	0	0
2021-03-16 15:49:24:741	0	0
2021-03-16 15:49:25:727	0	0
2021-03-16 15:49:25:743	0	0
2021-03-16 15:49:26:730	0	0
2021-03-16 15:49:26:745	0	0
2021-03-16 15:49:27:731	0	0
2021-03-16 15:49:27:745	0	0
2021-03-16 15:49:28:732	0	0
2021-03-16 15:49:28:747	0	0
2021-03-16 15:49:29:732	0	0
2021-03-16 15:49:29:749	0	0
2021-03-16 15:49:30:735	0	0
2021-03-16 15:49:30:750	0	0
2021-03-16 15:49:31:736	0	0
2021-03-16 15:49:31:751	0	0
2021-03-16 15:49:32:737	0	0
2021-03-16 15:49:32:753	0	0
2021-03-16 15:49:33:737	0	0
2021-03-16 15:49:33:753	0	0
2021-03-16 15:49:34:741	0	0
2021-03-16 15:49:34:755	0	0
2021-03-16 15:49:35:741	0	0
2021-03-16 15:49:35:756	0	0
2021-03-16 15:49:36:742	0	0
2021-03-16 15:49:36:759	0	0
2021-03-16 15:49:38:318	0	0
2021-03-16 15:49:38:336	0	0
2021-03-16 15:49:38:746	0	0
2021-03-16 15:49:38:766	0	0
2021-03-16 15:49:39:748	0	0
2021-03-16 15:49:39:761	0	0
2021-03-16 15:49:40:748	0	0
2021-03-16 15:49:40:763	0	0
2021-03-16 15:49:41:750	0	0
2021-03-16 15:49:41:763	0	0
2021-03-16 15:49:42:752	0	0
2021-03-16 15:49:42:771	0	0
2021-03-16 15:49:43:753	0	0
2021-03-16 15:49:43:767	0	0
2021-03-16 15:49:44:753	0	0
2021-03-16 15:49:44:771	0	0
2021-03-16 15:49:45:754	0	0
2021-03-16 15:49:45:769	0	0
2021-03-16 15:49:46:756	0	0
2021-03-16 15:49:46:771	0	0
2021-03-16 15:49:47:756	0	0
2021-03-16 15:49:47:771	0	0
2021-03-16 15:49:48:758	0	0
2021-03-16 15:49:48:772	0	0
2021-03-16 15:49:49:759	0	0
2021-03-16 15:49:49:774	0	0
2021-03-16 15:49:50:762	0	0
2021-03-16 15:49:50:774	0	0
2021-03-16 15:49:51:763	0	0
2021-03-16 15:49:51:777	0	0
2021-03-16 15:49:52:763	0	0
2021-03-16 15:49:52:782	0	0
2021-03-16 15:49:53:764	0	0
2021-03-16 15:49:53:779	0	0
2021-03-16 15:49:54:779	0	0
2021-03-16 15:49:54:784	0	0
2021-03-16 15:49:55:767	0	0
2021-03-16 15:49:55:782	0	0
2021-03-16 15:49:56:769	0	0
2021-03-16 15:49:56:783	0	0
2021-03-16 15:49:57:769	0	0
2021-03-16 15:49:57:785	0	0
2021-03-16 15:49:58:772	0	0
2021-03-16 15:49:58:785	0	0
2021-03-16 15:49:59:771	0	0
2021-03-16 15:49:59:787	0	0
2021-03-16 15:50:00:774	0	0
2021-03-16 15:50:00:788	0	0
2021-03-16 15:50:01:775	0	0
2021-03-16 15:50:01:789	0	0
2021-03-16 15:50:02:778	0	0
2021-03-16 15:50:02:791	0	0
2021-03-16 15:50:03:778	0	0
2021-03-16 15:50:03:798	0	0
2021-03-16 15:50:04:780	0	0
2021-03-16 15:50:04:794	0	0
2021-03-16 15:50:05:781	0	0
2021-03-16 15:50:05:795	0	0
2021-03-16 15:50:06:784	0	0
2021-03-16 15:50:06:797	0	0
2021-03-16 15:50:07:783	0	0
2021-03-16 15:50:07:803	0	0
2021-03-16 15:50:08:785	0	0
2021-03-16 15:50:08:860	0	0
2021-03-16 15:50:09:785	0	0
2021-03-16 15:50:09:800	0	0
2021-03-16 15:50:10:787	0	0
2021-03-16 15:50:10:801	0	0
2021-03-16 15:50:11:790	0	0
2021-03-16 15:50:11:803	0	0
2021-03-16 15:50:12:790	0	0
2021-03-16 15:50:12:805	0	0
2021-03-16 15:50:13:791	0	0
2021-03-16 15:50:13:806	0	0
2021-03-16 15:50:14:792	0	0
2021-03-16 15:50:14:807	0	0
2021-03-16 15:50:15:794	0	0
2021-03-16 15:50:15:809	0	0
2021-03-16 15:50:16:794	0	0
2021-03-16 15:50:16:810	0	0
2021-03-16 15:50:17:798	0	0
2021-03-16 15:50:17:816	0	0
2021-03-16 15:50:18:799	0	0
2021-03-16 15:50:18:811	0	0
2021-03-16 15:50:19:799	0	0
2021-03-16 15:50:19:814	0	0
2021-03-16 15:50:20:800	0	0
2021-03-16 15:50:20:814	0	0
2021-03-16 15:50:21:801	0	0
2021-03-16 15:50:21:816	0	0
2021-03-16 15:50:22:802	0	0
2021-03-16 15:50:22:817	0	0
2021-03-16 15:50:23:805	0	0
2021-03-16 15:50:23:819	0	0
2021-03-16 15:50:24:806	0	0
2021-03-16 15:50:24:821	0	0
2021-03-16 15:50:25:807	0	0
2021-03-16 15:50:25:821	0	0
2021-03-16 15:50:26:807	0	0
2021-03-16 15:50:26:823	0	0
2021-03-16 15:50:27:809	0	0
2021-03-16 15:50:27:823	0	0
2021-03-16 15:50:28:812	0	0
2021-03-16 15:50:28:826	0	0
2021-03-16 15:50:29:812	0	0
2021-03-16 15:50:29:827	0	0
2021-03-16 15:50:30:813	0	0
2021-03-16 15:50:30:828	0	0
2021-03-16 15:50:31:815	0	0
2021-03-16 15:50:31:829	0	0
2021-03-16 15:50:32:815	0	0
2021-03-16 15:50:32:830	0	0
2021-03-16 15:50:33:818	0	0
2021-03-16 15:50:33:837	0	0
2021-03-16 15:50:34:819	0	0
2021-03-16 15:50:34:833	0	0
2021-03-16 15:50:35:819	0	0
2021-03-16 15:50:35:836	0	0
2021-03-16 15:50:36:820	0	0
2021-03-16 15:50:36:836	0	0
2021-03-16 15:50:37:823	0	0
2021-03-16 15:50:37:837	0	0
2021-03-16 15:50:38:825	0	0
2021-03-16 15:50:38:839	0	0
2021-03-16 15:50:39:826	0	0
2021-03-16 15:50:39:845	0	0
2021-03-16 15:50:40:829	0	0
2021-03-16 15:50:40:844	0	0
2021-03-16 15:50:41:829	0	0
2021-03-16 15:50:41:842	0	0
2021-03-16 15:50:42:830	0	0
2021-03-16 15:50:42:844	0	0
2021-03-16 15:50:43:831	0	0
2021-03-16 15:50:43:849	0	0
2021-03-16 15:50:44:833	0	0
2021-03-16 15:50:44:847	0	0
2021-03-16 15:50:45:834	0	0
2021-03-16 15:50:45:854	0	0
2021-03-16 15:50:46:835	0	0
2021-03-16 15:50:46:850	0	0
2021-03-16 15:50:47:837	0	0
2021-03-16 15:50:47:852	0	0
2021-03-16 15:50:48:838	0	0
2021-03-16 15:50:48:853	0	0
2021-03-16 15:50:49:840	0	0
2021-03-16 15:50:49:854	0	0
2021-03-16 15:50:50:841	0	0
2021-03-16 15:50:50:861	0	0
2021-03-16 15:50:51:841	0	0
2021-03-16 15:50:51:856	0	0
2021-03-16 15:50:52:843	0	0
2021-03-16 15:50:52:859	0	0
2021-03-16 15:50:53:845	0	0
2021-03-16 15:50:53:859	0	0
2021-03-16 15:50:54:845	0	0
2021-03-16 15:50:54:861	0	0
2021-03-16 15:50:55:848	0	0
2021-03-16 15:50:55:861	0	0
2021-03-16 15:50:56:848	0	0
2021-03-16 15:50:56:863	0	0
2021-03-16 15:50:57:850	0	0
2021-03-16 15:50:57:865	0	0
2021-03-16 15:50:58:851	0	0
2021-03-16 15:50:58:871	0	0
2021-03-16 15:50:59:852	0	0
2021-03-16 15:50:59:871	0	0
2021-03-16 15:51:00:855	0	0
2021-03-16 15:51:00:869	0	0
2021-03-16 15:51:01:856	0	0
2021-03-16 15:51:01:871	0	0
2021-03-16 15:51:02:858	0	0
2021-03-16 15:51:02:871	0	0
2021-03-16 15:51:03:857	0	0
2021-03-16 15:51:03:873	0	0
2021-03-16 15:51:04:859	0	0
2021-03-16 15:51:04:874	0	0
2021-03-16 15:51:05:862	0	0
2021-03-16 15:51:05:876	0	0
2021-03-16 15:51:06:863	0	0
2021-03-16 15:51:06:877	0	0
2021-03-16 15:51:07:863	0	0
2021-03-16 15:51:07:877	0	0
2021-03-16 15:51:08:863	0	0
2021-03-16 15:51:08:878	0	0
2021-03-16 15:51:09:866	0	0
2021-03-16 15:51:09:880	0	0
2021-03-16 15:51:10:866	0	0
2021-03-16 15:51:10:882	0	0
2021-03-16 15:51:11:868	0	0
2021-03-16 15:51:11:882	0	0
2021-03-16 15:51:12:869	0	0
2021-03-16 15:51:12:884	0	0
2021-03-16 15:51:13:870	0	0
2021-03-16 15:51:13:885	0	0
2021-03-16 15:51:14:871	0	0
2021-03-16 15:51:14:886	0	0
2021-03-16 15:51:15:873	0	0
2021-03-16 15:51:15:887	0	0
2021-03-16 15:51:16:874	0	0
2021-03-16 15:51:16:888	0	0
2021-03-16 15:51:17:874	0	0
2021-03-16 15:51:17:890	0	0
2021-03-16 15:51:18:876	0	0
2021-03-16 15:51:18:890	0	0
2021-03-16 15:51:19:878	0	0
2021-03-16 15:51:19:892	0	0
2021-03-16 15:51:20:879	0	0
2021-03-16 15:51:20:893	0	0
2021-03-16 15:51:21:880	0	0
2021-03-16 15:51:21:894	0	0
2021-03-16 15:51:22:882	0	0
2021-03-16 15:51:22:895	0	0
2021-03-16 15:51:23:883	0	0
2021-03-16 15:51:23:896	0	0
2021-03-16 15:51:24:884	0	0
2021-03-16 15:51:24:898	0	0
2021-03-16 15:51:25:885	0	0
2021-03-16 15:51:25:899	0	0
2021-03-16 15:51:26:887	0	0
2021-03-16 15:51:26:902	0	0
2021-03-16 15:51:27:888	0	0
2021-03-16 15:51:27:901	0	0
2021-03-16 15:51:28:889	0	0
2021-03-16 15:51:28:904	0	0
2021-03-16 15:51:29:890	0	0
2021-03-16 15:51:29:905	0	0
2021-03-16 15:51:30:892	0	0
2021-03-16 15:51:30:906	0	0
2021-03-16 15:51:31:893	0	0
2021-03-16 15:51:31:910	0	0
2021-03-16 15:51:32:897	0	0
2021-03-16 15:51:32:908	0	0
2021-03-16 15:51:33:896	0	0
2021-03-16 15:51:33:910	0	0
2021-03-16 15:51:34:898	0	0
2021-03-16 15:51:34:911	0	0
2021-03-16 15:51:35:898	0	0
2021-03-16 15:51:35:913	0	0
2021-03-16 15:51:36:901	0	0
2021-03-16 15:51:36:916	0	0
2021-03-16 15:51:37:900	0	0
2021-03-16 15:51:37:915	0	0
2021-03-16 15:51:38:902	0	0
2021-03-16 15:51:38:916	0	0
2021-03-16 15:51:39:903	0	0
2021-03-16 15:51:39:918	0	0
2021-03-16 15:51:40:904	0	0
2021-03-16 15:51:40:923	0	0
2021-03-16 15:51:41:904	0	0
2021-03-16 15:51:41:920	0	0
2021-03-16 15:51:42:907	0	0
2021-03-16 15:51:42:922	0	0
2021-03-16 15:51:43:909	0	0
2021-03-16 15:51:43:923	0	0
2021-03-16 15:51:44:911	0	0
2021-03-16 15:51:44:925	0	0
2021-03-16 15:51:45:912	0	0
2021-03-16 15:51:45:927	0	0
2021-03-16 15:51:46:912	0	0
2021-03-16 15:51:46:927	0	0
2021-03-16 15:51:47:915	0	0
2021-03-16 15:51:47:937	0	0
2021-03-16 15:51:48:915	0	0
2021-03-16 15:51:48:930	0	0
2021-03-16 15:51:49:918	0	0
2021-03-16 15:51:49:932	0	0
2021-03-16 15:51:50:918	0	0
2021-03-16 15:51:50:934	0	0
2021-03-16 15:51:51:919	0	0
2021-03-16 15:51:51:935	0	0
2021-03-16 15:51:52:923	0	0
2021-03-16 15:51:52:939	0	0
2021-03-16 15:51:53:922	0	0
2021-03-16 15:51:53:937	0	0
2021-03-16 15:51:54:924	0	0
2021-03-16 15:51:54:944	0	0
2021-03-16 15:51:55:926	0	0
2021-03-16 15:51:55:940	0	0
2021-03-16 15:51:56:927	0	0
2021-03-16 15:51:56:941	0	0
2021-03-16 15:51:57:928	0	0
2021-03-16 15:51:57:944	0	0
2021-03-16 15:51:58:930	0	0
2021-03-16 15:51:58:945	0	0
2021-03-16 15:51:59:931	0	0
2021-03-16 15:51:59:946	0	0
2021-03-16 15:52:00:931	0	0
2021-03-16 15:52:00:947	0	0
2021-03-16 15:52:01:933	0	0
2021-03-16 15:52:01:948	0	0
2021-03-16 15:52:02:935	0	0
2021-03-16 15:52:02:950	0	0
2021-03-16 15:52:03:937	0	0
2021-03-16 15:52:03:956	0	0
2021-03-16 15:52:04:937	0	0
2021-03-16 15:52:04:953	0	0
2021-03-16 15:52:05:939	0	0
2021-03-16 15:52:05:956	0	0
2021-03-16 15:52:06:942	0	0
2021-03-16 15:52:06:957	0	0
2021-03-16 15:52:07:944	0	0
2021-03-16 15:52:07:957	0	0
2021-03-16 15:52:08:944	0	0
2021-03-16 15:52:08:960	0	0
2021-03-16 15:52:09:945	0	0
2021-03-16 15:52:09:960	0	0
2021-03-16 15:52:10:946	0	0
2021-03-16 15:52:10:962	0	0
2021-03-16 15:52:11:948	0	0
2021-03-16 15:52:11:968	0	0
2021-03-16 15:52:12:950	0	0
2021-03-16 15:52:12:966	0	0
2021-03-16 15:52:13:951	0	0
2021-03-16 15:52:13:965	0	0
2021-03-16 15:52:14:952	0	0
2021-03-16 15:52:14:967	0	0
2021-03-16 15:52:15:954	0	0
2021-03-16 15:52:15:968	0	0
2021-03-16 15:52:16:954	0	0
2021-03-16 15:52:16:971	0	0
2021-03-16 15:52:17:958	0	0
2021-03-16 15:52:17:973	0	0
2021-03-16 15:52:18:959	0	0
2021-03-16 15:52:18:974	0	0
2021-03-16 15:52:19:958	0	0
2021-03-16 15:52:19:974	0	0
2021-03-16 15:52:20:960	0	0
2021-03-16 15:52:20:976	0	0
2021-03-16 15:52:21:962	0	0
2021-03-16 15:52:21:976	0	0
2021-03-16 15:52:22:962	0	0
2021-03-16 15:52:22:978	0	0
2021-03-16 15:52:23:964	0	0
2021-03-16 15:52:23:979	0	0
2021-03-16 15:52:24:966	0	0
2021-03-16 15:52:24:982	0	0
2021-03-16 15:52:25:967	0	0
2021-03-16 15:52:25:982	0	0
2021-03-16 15:52:26:969	0	0
2021-03-16 15:52:26:984	0	0
2021-03-16 15:52:27:970	0	0
2021-03-16 15:52:27:985	0	0
2021-03-16 15:52:28:974	0	0
2021-03-16 15:52:28:989	0	0
2021-03-16 15:52:29:973	0	0
2021-03-16 15:52:29:992	0	0
2021-03-16 15:52:30:974	0	0
2021-03-16 15:52:30:989	0	0
2021-03-16 15:52:31:975	0	0
2021-03-16 15:52:31:990	0	0
2021-03-16 15:52:32:978	0	0
2021-03-16 15:52:32:993	0	0
2021-03-16 15:52:33:979	0	0
2021-03-16 15:52:33:993	0	0
2021-03-16 15:52:34:981	0	0
2021-03-16 15:52:34:996	0	0
2021-03-16 15:52:35:981	0	0
2021-03-16 15:52:35:996	0	0
2021-03-16 15:52:36:983	0	0
2021-03-16 15:52:36:999	0	0
2021-03-16 15:52:37:985	0	0
2021-03-16 15:52:37:999	0	0
2021-03-16 15:52:38:986	0	0
2021-03-16 15:52:39:002	0	0
2021-03-16 15:52:39:989	0	0
2021-03-16 15:52:40:002	0	0
2021-03-16 15:52:40:989	0	0
2021-03-16 15:52:41:004	0	0
2021-03-16 15:52:41:990	0	0
2021-03-16 15:52:42:005	0	0
2021-03-16 15:52:42:993	0	0
2021-03-16 15:52:43:006	0	0
2021-03-16 15:52:43:994	0	0
2021-03-16 15:52:44:009	0	0
2021-03-16 15:52:44:995	0	0
2021-03-16 15:52:45:009	0	0
2021-03-16 15:52:45:997	0	0
2021-03-16 15:52:46:011	0	0
2021-03-16 15:52:46:998	0	0
2021-03-16 15:52:47:013	0	0
2021-03-16 15:52:47:999	0	0
2021-03-16 15:52:48:013	0	0
2021-03-16 15:52:49:001	0	0
2021-03-16 15:52:49:015	0	0
2021-03-16 15:52:50:001	0	0
2021-03-16 15:52:50:017	0	0
2021-03-16 15:52:51:003	0	0
2021-03-16 15:52:51:018	0	0
2021-03-16 15:52:52:004	0	0
2021-03-16 15:52:52:021	0	0
2021-03-16 15:52:53:006	0	0
2021-03-16 15:52:53:020	0	0
2021-03-16 15:52:54:006	0	0
2021-03-16 15:52:54:022	0	0
2021-03-16 15:52:55:009	0	0
2021-03-16 15:52:55:025	0	0
2021-03-16 15:52:56:010	0	0
2021-03-16 15:52:56:024	0	0
2021-03-16 15:52:57:011	0	0
2021-03-16 15:52:57:026	0	0
2021-03-16 15:52:58:013	0	0
2021-03-16 15:52:58:028	0	0
2021-03-16 15:52:59:014	0	0
2021-03-16 15:52:59:028	0	0
2021-03-16 15:53:00:015	0	0
2021-03-16 15:53:00:030	0	0
2021-03-16 15:53:01:016	0	0
2021-03-16 15:53:01:031	0	0
2021-03-16 15:53:02:018	0	0
2021-03-16 15:53:02:037	0	0
2021-03-16 15:53:03:018	0	0
2021-03-16 15:53:03:035	0	0
2021-03-16 15:53:04:022	0	0
2021-03-16 15:53:04:038	0	0
2021-03-16 15:53:05:023	0	0
2021-03-16 15:53:05:037	0	0
2021-03-16 15:53:06:023	0	0
2021-03-16 15:53:06:039	0	0
2021-03-16 15:53:07:026	0	0
2021-03-16 15:53:07:039	0	0
2021-03-16 15:53:08:027	0	0
2021-03-16 15:53:08:040	0	0
2021-03-16 15:53:09:028	0	0
2021-03-16 15:53:09:047	0	0
2021-03-16 15:53:10:029	0	0
2021-03-16 15:53:10:044	0	0
2021-03-16 15:53:11:032	0	0
2021-03-16 15:53:11:047	0	0
2021-03-16 15:53:12:031	0	0
2021-03-16 15:53:12:046	0	0
2021-03-16 15:53:13:033	0	0
2021-03-16 15:53:13:049	0	0
2021-03-16 15:53:14:035	0	0
2021-03-16 15:53:14:049	0	0
2021-03-16 15:53:15:037	0	0
2021-03-16 15:53:15:054	0	0
2021-03-16 15:53:16:036	0	0
2021-03-16 15:53:16:052	0	0
2021-03-16 15:53:17:039	0	0
2021-03-16 15:53:17:053	0	0
2021-03-16 15:53:18:041	0	0
2021-03-16 15:53:18:053	0	0
2021-03-16 15:53:19:041	0	0
2021-03-16 15:53:19:056	0	0
2021-03-16 15:53:20:042	0	0
2021-03-16 15:53:20:059	0	0
2021-03-16 15:53:21:044	0	0
2021-03-16 15:53:21:059	0	0
2021-03-16 15:53:22:043	0	0
2021-03-16 15:53:22:059	0	0
2021-03-16 15:53:23:047	0	0
2021-03-16 15:53:23:061	0	0
2021-03-16 15:53:24:048	0	0
2021-03-16 15:53:24:063	0	0
2021-03-16 15:53:25:048	0	0
2021-03-16 15:53:25:064	0	0
2021-03-16 15:53:26:051	0	0
2021-03-16 15:53:26:065	0	0
2021-03-16 15:53:27:051	0	0
2021-03-16 15:53:27:066	0	0
2021-03-16 15:53:28:053	0	0
2021-03-16 15:53:28:066	0	0
2021-03-16 15:53:29:054	0	0
2021-03-16 15:53:29:069	0	0
2021-03-16 15:53:30:054	0	0
2021-03-16 15:53:30:069	0	0
2021-03-16 15:53:31:056	0	0
2021-03-16 15:53:31:070	0	0
2021-03-16 15:53:32:057	0	0
2021-03-16 15:53:32:072	0	0
2021-03-16 15:53:33:059	0	0
2021-03-16 15:53:33:074	0	0
2021-03-16 15:53:34:060	0	0
2021-03-16 15:53:34:074	0	0
2021-03-16 15:53:35:061	0	0
2021-03-16 15:53:35:076	0	0
2021-03-16 15:53:36:063	0	0
2021-03-16 15:53:36:076	0	0
2021-03-16 15:53:37:064	0	0
2021-03-16 15:53:37:079	0	0
2021-03-16 15:53:38:067	0	0
2021-03-16 15:53:38:080	0	0
2021-03-16 15:53:39:066	0	0
2021-03-16 15:53:39:081	0	0
2021-03-16 15:53:40:067	0	0
2021-03-16 15:53:40:083	0	0
2021-03-16 15:53:41:069	0	0
2021-03-16 15:53:41:088	0	0
2021-03-16 15:53:42:072	0	0
2021-03-16 15:53:42:087	0	0
2021-03-16 15:53:43:072	0	0
2021-03-16 15:53:43:086	0	0
2021-03-16 15:53:44:073	0	0
2021-03-16 15:53:44:088	0	0
2021-03-16 15:53:45:075	0	0
2021-03-16 15:53:45:088	0	0
2021-03-16 15:53:46:078	0	0
2021-03-16 15:53:46:092	0	0
2021-03-16 15:53:47:077	0	0
2021-03-16 15:53:47:096	0	0
2021-03-16 15:53:48:079	0	0
2021-03-16 15:53:48:093	0	0
2021-03-16 15:53:49:080	0	0
2021-03-16 15:53:49:095	0	0
2021-03-16 15:53:50:081	0	0
2021-03-16 15:53:50:096	0	0
2021-03-16 15:53:51:084	0	0
2021-03-16 15:53:51:098	0	0
2021-03-16 15:53:52:084	0	0
2021-03-16 15:53:52:099	0	0
2021-03-16 15:53:53:086	0	0
2021-03-16 15:53:53:100	0	0
2021-03-16 15:53:54:086	0	0
2021-03-16 15:53:54:101	0	0
2021-03-16 15:53:55:088	0	0
2021-03-16 15:53:55:102	0	0
2021-03-16 15:53:56:091	0	0
2021-03-16 15:53:56:106	0	0
2021-03-16 15:53:57:091	0	0
2021-03-16 15:53:57:105	0	0
2021-03-16 15:53:58:091	0	0
2021-03-16 15:53:58:107	0	0
2021-03-16 15:53:59:092	0	0
2021-03-16 15:53:59:108	0	0
2021-03-16 15:54:00:094	0	0
2021-03-16 15:54:00:109	0	0
2021-03-16 15:54:01:097	0	0
2021-03-16 15:54:01:111	0	0
2021-03-16 15:54:02:097	0	0
2021-03-16 15:54:02:112	0	0
2021-03-16 15:54:03:098	0	0
2021-03-16 15:54:03:114	0	0
2021-03-16 15:54:04:103	0	0
2021-03-16 15:54:04:115	0	0
2021-03-16 15:54:05:102	0	0
2021-03-16 15:54:05:116	0	0
2021-03-16 15:54:06:103	0	0
2021-03-16 15:54:06:117	0	0
2021-03-16 15:54:07:103	0	0
2021-03-16 15:54:07:119	0	0
2021-03-16 15:54:08:108	0	0
2021-03-16 15:54:08:119	0	0
2021-03-16 15:54:09:108	0	0
2021-03-16 15:54:09:121	0	0
2021-03-16 15:54:10:108	0	0
2021-03-16 15:54:10:123	0	0
2021-03-16 15:54:11:109	0	0
2021-03-16 15:54:11:124	0	0
2021-03-16 15:54:12:110	0	0
2021-03-16 15:54:12:124	0	0
2021-03-16 15:54:13:110	0	0
2021-03-16 15:54:13:127	0	0
2021-03-16 15:54:14:111	0	0
2021-03-16 15:54:14:129	0	0
2021-03-16 15:54:15:115	0	0
2021-03-16 15:54:15:128	0	0
2021-03-16 15:54:16:114	0	0
2021-03-16 15:54:16:130	0	0
2021-03-16 15:54:17:117	0	0
2021-03-16 15:54:17:130	0	0
2021-03-16 15:54:18:117	0	0
2021-03-16 15:54:18:132	0	0
2021-03-16 15:54:19:120	0	0
2021-03-16 15:54:19:134	0	0
2021-03-16 15:54:20:120	0	0
2021-03-16 15:54:20:134	0	0
2021-03-16 15:54:21:121	0	0
2021-03-16 15:54:21:138	0	0
2021-03-16 15:54:22:121	0	0
